"Plot Title: Start 8-17-23"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
452,08/20/23 07:05:43 PM,7.64,74.70,,,,,
453,08/20/23 07:15:43 PM,7.38,74.66,,,,,
454,08/20/23 07:25:43 PM,7.39,74.59,,,,,
455,08/20/23 07:35:43 PM,7.55,74.59,,,,,
456,08/20/23 07:45:43 PM,7.53,74.55,,,,,
457,08/20/23 07:55:43 PM,7.51,74.59,,,,,
458,08/20/23 08:05:43 PM,7.39,74.59,,,,,
459,08/20/23 08:15:43 PM,7.53,74.62,,,,,
460,08/20/23 08:25:43 PM,7.63,74.66,,,,,
461,08/20/23 08:35:43 PM,7.54,74.70,,,,,
462,08/20/23 08:45:43 PM,7.56,74.73,,,,,
463,08/20/23 08:55:43 PM,7.47,74.66,,,,,
464,08/20/23 09:05:43 PM,7.58,74.62,,,,,
465,08/20/23 09:15:43 PM,7.64,74.59,,,,,
466,08/20/23 09:25:43 PM,7.64,74.59,,,,,
467,08/20/23 09:35:43 PM,7.64,74.62,,,,,
468,08/20/23 09:45:43 PM,7.58,74.70,,,,,
469,08/20/23 09:55:43 PM,7.55,74.70,,,,,
470,08/20/23 10:05:43 PM,7.55,74.70,,,,,
471,08/20/23 10:15:43 PM,7.44,74.70,,,,,
472,08/20/23 10:25:43 PM,7.30,74.62,,,,,
473,08/20/23 10:35:43 PM,7.24,74.59,,,,,
474,08/20/23 10:45:43 PM,7.15,74.55,,,,,
475,08/20/23 10:55:43 PM,7.11,74.55,,,,,
476,08/20/23 11:05:43 PM,7.24,74.55,,,,,
477,08/20/23 11:15:43 PM,7.15,74.55,,,,,
478,08/20/23 11:25:43 PM,7.12,74.52,,,,,
479,08/20/23 11:35:43 PM,7.01,74.48,,,,,
480,08/20/23 11:45:43 PM,7.15,74.48,,,,,
481,08/20/23 11:55:43 PM,7.02,74.44,,,,,
482,08/21/23 12:05:43 AM,7.08,74.44,,,,,
483,08/21/23 12:15:43 AM,7.26,74.48,,,,,
484,08/21/23 12:25:43 AM,7.12,74.48,,,,,
485,08/21/23 12:35:43 AM,6.90,74.44,,,,,
486,08/21/23 12:45:43 AM,6.89,74.44,,,,,
487,08/21/23 12:55:43 AM,6.79,74.44,,,,,
488,08/21/23 01:05:43 AM,6.82,74.41,,,,,
489,08/21/23 01:15:43 AM,6.75,74.37,,,,,
490,08/21/23 01:25:43 AM,6.67,74.37,,,,,
491,08/21/23 01:35:43 AM,6.74,74.41,,,,,
492,08/21/23 01:45:43 AM,6.55,74.41,,,,,
493,08/21/23 01:55:43 AM,6.54,74.37,,,,,
494,08/21/23 02:05:43 AM,6.41,74.37,,,,,
495,08/21/23 02:15:43 AM,6.46,74.41,,,,,
496,08/21/23 02:25:43 AM,6.57,74.41,,,,,
497,08/21/23 02:35:43 AM,6.47,74.48,,,,,
498,08/21/23 02:45:43 AM,6.63,74.55,,,,,
499,08/21/23 02:55:43 AM,6.67,74.52,,,,,
500,08/21/23 03:05:43 AM,6.54,74.52,,,,,
501,08/21/23 03:15:43 AM,6.63,74.52,,,,,
502,08/21/23 03:25:43 AM,6.74,74.59,,,,,
503,08/21/23 03:35:43 AM,6.60,74.59,,,,,
504,08/21/23 03:45:43 AM,6.73,74.59,,,,,
505,08/21/23 03:55:43 AM,6.87,74.59,,,,,
506,08/21/23 04:05:43 AM,7.47,74.59,,,,,
507,08/21/23 04:15:43 AM,6.21,74.52,,,,,
508,08/21/23 04:25:43 AM,6.40,74.44,,,,,
509,08/21/23 04:35:43 AM,5.70,74.34,,,,,
510,08/21/23 04:45:43 AM,6.93,74.41,,,,,
511,08/21/23 04:55:43 AM,5.63,74.37,,,,,
512,08/21/23 05:05:43 AM,6.05,74.34,,,,,
513,08/21/23 05:15:43 AM,6.24,74.37,,,,,
514,08/21/23 05:25:43 AM,6.46,74.34,,,,,
515,08/21/23 05:35:43 AM,6.43,74.34,,,,,
516,08/21/23 05:45:43 AM,6.40,74.30,,,,,
517,08/21/23 05:55:43 AM,6.21,74.26,,,,,
518,08/21/23 06:05:43 AM,6.59,74.30,,,,,
519,08/21/23 06:15:43 AM,6.13,74.30,,,,,
520,08/21/23 06:25:43 AM,6.35,74.30,,,,,
521,08/21/23 06:35:43 AM,5.26,74.19,,,,,
522,08/21/23 06:45:43 AM,5.62,74.19,,,,,
523,08/21/23 06:55:43 AM,6.54,74.16,,,,,
524,08/21/23 07:05:43 AM,6.73,74.12,,,,,
525,08/21/23 07:15:43 AM,6.82,74.12,,,,,
526,08/21/23 07:25:43 AM,6.74,74.12,,,,,
527,08/21/23 07:35:43 AM,6.72,74.12,,,,,
528,08/21/23 07:45:43 AM,6.86,74.08,,,,,
529,08/21/23 07:55:43 AM,6.59,74.12,,,,,
530,08/21/23 08:05:43 AM,6.67,74.12,,,,,
531,08/21/23 08:15:43 AM,6.65,74.12,,,,,
532,08/21/23 08:25:43 AM,6.72,74.08,,,,,
533,08/21/23 08:35:43 AM,6.65,74.08,,,,,
534,08/21/23 08:45:43 AM,6.13,74.05,,,,,
535,08/21/23 08:55:43 AM,6.67,74.05,,,,,
536,08/21/23 09:05:43 AM,5.91,74.05,,,,,
537,08/21/23 09:15:43 AM,6.87,73.98,,,,,
538,08/21/23 09:25:43 AM,6.95,73.98,,,,,
539,08/21/23 09:35:43 AM,6.85,73.94,,,,,
540,08/21/23 09:45:43 AM,6.94,73.90,,,,,
541,08/21/23 09:55:43 AM,6.94,73.90,,,,,
542,08/21/23 10:05:43 AM,6.96,73.90,,,,,
543,08/21/23 10:15:43 AM,7.02,73.90,,,,,
544,08/21/23 10:25:43 AM,6.82,73.94,,,,,
545,08/21/23 10:35:43 AM,7.04,73.94,,,,,
546,08/21/23 10:45:43 AM,6.94,73.98,,,,,
547,08/21/23 10:55:43 AM,5.78,74.01,,,,,
548,08/21/23 11:05:43 AM,4.65,74.08,,,,,
549,08/21/23 11:15:43 AM,5.55,74.08,,,,,
550,08/21/23 11:25:43 AM,6.01,74.12,,,,,
551,08/21/23 11:35:43 AM,5.86,74.12,,,,,
552,08/21/23 11:45:43 AM,5.66,74.12,,,,,
553,08/21/23 11:55:43 AM,4.90,74.12,,,,,
554,08/21/23 12:05:43 PM,6.43,74.08,,,,,
555,08/21/23 12:15:43 PM,6.27,74.12,,,,,
556,08/21/23 12:25:43 PM,6.34,74.12,,,,,
557,08/21/23 12:35:43 PM,5.17,74.16,,,,,
558,08/21/23 12:45:43 PM,6.21,74.19,,,,,
559,08/21/23 12:55:43 PM,5.98,74.23,,,,,
560,08/21/23 01:05:43 PM,6.39,74.26,,,,,
561,08/21/23 01:15:43 PM,6.27,74.34,,,,,
562,08/21/23 01:25:43 PM,7.10,74.37,,,,,
563,08/21/23 01:35:43 PM,6.63,74.34,,,,,
564,08/21/23 01:45:43 PM,7.38,74.37,,,,,
565,08/21/23 01:55:43 PM,7.24,74.37,,,,,
566,08/21/23 02:05:43 PM,7.66,74.37,,,,,
567,08/21/23 02:15:43 PM,7.96,74.44,,,,,
568,08/21/23 02:25:43 PM,8.00,74.44,,,,,
569,08/21/23 02:35:43 PM,8.37,74.52,,,,,
570,08/21/23 02:45:43 PM,8.10,74.59,,,,,
571,08/21/23 02:55:43 PM,8.10,74.66,,,,,
572,08/21/23 03:05:43 PM,8.47,75.31,,,,,
573,08/21/23 03:15:43 PM,8.46,75.78,,,,,
574,08/21/23 03:25:43 PM,8.47,75.96,,,,,
575,08/21/23 03:35:43 PM,8.41,76.14,,,,,
576,08/21/23 03:45:43 PM,8.42,76.21,,,,,
577,08/21/23 03:55:43 PM,8.40,76.28,,,,,
578,08/21/23 04:05:43 PM,8.40,76.28,,,,,
579,08/21/23 04:15:43 PM,8.43,76.32,,,,,
580,08/21/23 04:25:43 PM,8.45,76.35,,,,,
581,08/21/23 04:35:43 PM,8.45,76.39,,,,,
582,08/21/23 04:45:43 PM,8.40,76.50,,,,,
583,08/21/23 04:55:43 PM,8.33,76.60,,,,,
584,08/21/23 05:05:43 PM,8.28,76.60,,,,,
585,08/21/23 05:15:43 PM,8.45,76.60,,,,,
586,08/21/23 05:25:43 PM,8.46,76.64,,,,,
587,08/21/23 05:35:43 PM,8.49,76.68,,,,,
588,08/21/23 05:45:43 PM,8.48,76.71,,,,,
589,08/21/23 05:55:43 PM,8.45,76.75,,,,,
590,08/21/23 06:05:43 PM,8.40,76.82,,,,,
591,08/21/23 06:15:43 PM,8.34,76.82,,,,,
592,08/21/23 06:25:43 PM,8.37,76.82,,,,,
593,08/21/23 06:35:43 PM,8.25,76.82,,,,,
594,08/21/23 06:45:43 PM,8.19,76.75,,,,,
595,08/21/23 06:55:43 PM,8.12,76.71,,,,,
596,08/21/23 07:05:43 PM,6.50,76.64,,,,,
597,08/21/23 07:15:43 PM,6.97,76.24,,,,,
598,08/21/23 07:25:43 PM,6.78,75.88,,,,,
599,08/21/23 07:35:43 PM,6.43,75.56,,,,,
600,08/21/23 07:45:43 PM,6.62,75.99,,,,,
601,08/21/23 07:55:43 PM,8.25,76.60,,,,,
602,08/21/23 08:05:43 PM,8.34,76.68,,,,,
603,08/21/23 08:15:43 PM,8.28,76.64,,,,,
604,08/21/23 08:25:43 PM,8.27,76.60,,,,,
605,08/21/23 08:35:43 PM,8.25,76.57,,,,,
606,08/21/23 08:45:43 PM,8.25,76.53,,,,,
607,08/21/23 08:55:43 PM,8.26,76.53,,,,,
608,08/21/23 09:05:43 PM,8.22,76.50,,,,,
609,08/21/23 09:15:43 PM,8.07,76.46,,,,,
610,08/21/23 09:25:43 PM,8.03,76.39,,,,,
611,08/21/23 09:35:43 PM,8.08,76.35,,,,,
612,08/21/23 09:45:43 PM,8.07,76.32,,,,,
613,08/21/23 09:55:43 PM,8.08,76.28,,,,,
614,08/21/23 10:05:43 PM,8.04,76.21,,,,,
615,08/21/23 10:15:43 PM,8.08,76.17,,,,,
616,08/21/23 10:25:43 PM,8.08,76.14,,,,,
617,08/21/23 10:35:43 PM,8.03,76.06,,,,,
618,08/21/23 10:45:43 PM,8.01,75.96,,,,,
619,08/21/23 10:55:43 PM,8.04,75.92,,,,,
620,08/21/23 11:05:43 PM,8.05,75.88,,,,,
621,08/21/23 11:15:43 PM,8.02,75.85,,,,,
622,08/21/23 11:25:43 PM,8.02,75.78,,,,,
623,08/21/23 11:35:43 PM,8.01,75.74,,,,,
624,08/21/23 11:45:43 PM,8.00,75.70,,,,,
625,08/21/23 11:55:43 PM,7.93,75.67,,,,,
626,08/22/23 12:05:43 AM,7.90,75.63,,,,,
627,08/22/23 12:15:43 AM,7.86,75.56,,,,,
628,08/22/23 12:25:43 AM,7.82,75.52,,,,,
629,08/22/23 12:35:43 AM,7.79,75.49,,,,,
630,08/22/23 12:45:43 AM,7.78,75.45,,,,,
631,08/22/23 12:55:43 AM,7.76,75.38,,,,,
632,08/22/23 01:05:43 AM,7.70,75.34,,,,,
633,08/22/23 01:15:43 AM,7.67,75.31,,,,,
634,08/22/23 01:25:43 AM,7.64,75.31,,,,,
635,08/22/23 01:35:43 AM,7.67,75.27,,,,,
636,08/22/23 01:45:43 AM,7.64,75.24,,,,,
637,08/22/23 01:55:43 AM,7.58,75.20,,,,,
638,08/22/23 02:05:43 AM,7.62,75.13,,,,,
639,08/22/23 02:15:43 AM,7.58,75.09,,,,,
640,08/22/23 02:25:43 AM,7.58,75.06,,,,,
641,08/22/23 02:35:43 AM,7.48,75.02,,,,,
642,08/22/23 02:45:43 AM,7.49,74.95,,,,,
643,08/22/23 02:55:43 AM,7.43,74.91,,,,,
644,08/22/23 03:05:43 AM,7.36,74.84,,,,,
645,08/22/23 03:15:43 AM,7.20,74.80,,,,,
646,08/22/23 03:25:43 AM,7.18,74.70,,,,,
647,08/22/23 03:35:43 AM,7.16,74.59,,,,,
648,08/22/23 03:45:43 AM,7.08,74.44,,,,,
649,08/22/23 03:55:43 AM,7.06,74.37,,,,,
650,08/22/23 04:05:43 AM,7.04,74.23,,,,,
651,08/22/23 04:15:43 AM,6.95,74.16,,,,,
652,08/22/23 04:25:43 AM,6.86,74.05,,,,,
653,08/22/23 04:35:43 AM,6.69,73.98,,,,,
654,08/22/23 04:45:43 AM,6.66,73.87,,,,,
655,08/22/23 04:55:43 AM,6.57,73.80,,,,,
656,08/22/23 05:05:43 AM,6.59,73.80,,,,,
657,08/22/23 05:15:43 AM,6.49,73.80,,,,,
658,08/22/23 05:25:43 AM,6.51,73.76,,,,,
659,08/22/23 05:35:43 AM,6.58,73.72,,,,,
660,08/22/23 05:45:43 AM,6.52,73.65,,,,,
661,08/22/23 05:55:43 AM,6.62,73.65,,,,,
662,08/22/23 06:05:43 AM,6.51,73.62,,,,,
663,08/22/23 06:15:43 AM,6.46,73.58,,,,,
664,08/22/23 06:25:43 AM,6.16,73.44,,,,,
665,08/22/23 06:35:43 AM,6.13,73.40,,,,,
666,08/22/23 06:45:43 AM,6.10,73.33,,,,,
667,08/22/23 06:55:43 AM,6.22,73.36,,,,,
668,08/22/23 07:05:43 AM,6.29,73.33,,,,,
669,08/22/23 07:15:43 AM,6.09,73.26,,,,,
670,08/22/23 07:25:43 AM,6.13,73.18,,,,,
671,08/22/23 07:35:43 AM,6.19,73.15,,,,,
672,08/22/23 07:45:43 AM,6.21,73.11,,,,,
673,08/22/23 07:55:43 AM,6.21,73.08,,,,,
674,08/22/23 08:05:43 AM,6.25,73.04,,,,,
675,08/22/23 08:15:43 AM,6.18,73.04,,,,,
676,08/22/23 08:25:43 AM,6.26,73.04,,,,,
677,08/22/23 08:35:43 AM,6.31,73.04,,,,,
678,08/22/23 08:45:43 AM,6.37,73.04,,,,,
679,08/22/23 08:55:43 AM,6.39,73.04,,,,,
680,08/22/23 09:05:43 AM,6.55,73.11,,,,,
681,08/22/23 09:15:43 AM,6.57,73.18,,,,,
682,08/22/23 09:25:43 AM,6.52,73.15,,,,,
683,08/22/23 09:35:43 AM,6.62,73.22,,,,,
684,08/22/23 09:45:43 AM,6.60,73.22,,,,,
685,08/22/23 09:55:43 AM,6.69,73.22,,,,,
686,08/22/23 10:05:43 AM,6.73,73.33,,,,,
687,08/22/23 10:15:43 AM,6.70,73.36,,,,,
688,08/22/23 10:25:43 AM,6.65,73.44,,,,,
689,08/22/23 10:35:43 AM,6.69,73.51,,,,,
690,08/22/23 10:45:43 AM,6.79,73.51,,,,,
691,08/22/23 10:55:43 AM,6.83,73.58,,,,,
692,08/22/23 11:05:43 AM,6.95,73.69,,,,,
693,08/22/23 11:15:43 AM,7.03,73.72,,,,,
694,08/22/23 11:25:43 AM,7.09,73.76,,,,,
695,08/22/23 11:35:43 AM,7.17,73.87,,,,,
696,08/22/23 11:45:43 AM,7.16,73.94,,,,,
697,08/22/23 11:55:43 AM,7.26,74.01,,,,,
698,08/22/23 12:05:43 PM,7.35,74.08,,,,,
699,08/22/23 12:15:43 PM,7.39,74.19,,,,,
700,08/22/23 12:25:43 PM,7.42,74.26,,,,,
701,08/22/23 12:35:43 PM,7.42,74.34,,,,,
702,08/22/23 12:45:43 PM,7.46,74.44,,,,,
703,08/22/23 12:55:43 PM,7.49,74.55,,,,,
704,08/22/23 01:05:43 PM,7.51,74.59,,,,,
705,08/22/23 01:15:43 PM,7.53,74.66,,,,,
706,08/22/23 01:25:43 PM,7.53,74.73,,,,,
707,08/22/23 01:35:43 PM,7.56,74.80,,,,,
708,08/22/23 01:45:43 PM,7.54,74.88,,,,,
709,08/22/23 01:55:43 PM,7.57,74.95,,,,,
710,08/22/23 02:05:43 PM,7.55,75.06,,,,,
711,08/22/23 02:15:43 PM,7.58,75.09,,,,,
712,08/22/23 02:25:43 PM,7.63,75.13,,,,,
713,08/22/23 02:35:43 PM,7.61,75.20,,,,,
714,08/22/23 02:45:43 PM,7.64,75.27,,,,,
715,08/22/23 02:55:43 PM,7.65,75.31,,,,,
716,08/22/23 03:05:43 PM,7.69,75.34,,,,,
717,08/22/23 03:15:43 PM,7.69,75.38,,,,,
718,08/22/23 03:25:43 PM,7.72,75.45,,,,,
719,08/22/23 03:35:43 PM,7.72,75.49,,,,,
720,08/22/23 03:45:43 PM,7.82,75.49,,,,,
721,08/22/23 03:55:43 PM,7.80,75.52,,,,,
722,08/22/23 04:05:43 PM,7.84,75.56,,,,,
723,08/22/23 04:15:43 PM,7.86,75.60,,,,,
724,08/22/23 04:25:43 PM,7.87,75.63,,,,,
725,08/22/23 04:35:43 PM,7.89,75.67,,,,,
726,08/22/23 04:45:43 PM,7.90,75.67,,,,,
727,08/22/23 04:55:43 PM,7.85,75.67,,,,,
728,08/22/23 05:05:43 PM,8.03,75.70,,,,,
729,08/22/23 05:15:43 PM,8.01,75.70,,,,,
730,08/22/23 05:25:43 PM,8.16,75.74,,,,,
731,08/22/23 05:35:43 PM,8.33,75.85,,,,,
732,08/22/23 05:45:43 PM,8.32,75.85,,,,,
733,08/22/23 05:55:43 PM,8.32,75.88,,,,,
734,08/22/23 06:05:43 PM,8.13,75.88,,,,,
735,08/22/23 06:15:43 PM,8.34,75.85,,,,,
736,08/22/23 06:25:43 PM,8.47,75.85,,,,,
737,08/22/23 06:35:43 PM,8.30,75.81,,,,,
738,08/22/23 06:45:43 PM,8.28,75.81,,,,,
739,08/22/23 06:55:43 PM,8.28,75.81,,,,,
740,08/22/23 07:05:43 PM,8.24,75.81,,,,,
741,08/22/23 07:15:43 PM,7.97,75.78,,,,,
742,08/22/23 07:25:43 PM,8.30,75.78,,,,,
743,08/22/23 07:35:43 PM,8.31,75.78,,,,,
744,08/22/23 07:45:43 PM,8.31,75.74,,,,,
745,08/22/23 07:55:43 PM,8.20,75.70,,,,,
746,08/22/23 08:05:43 PM,8.16,75.67,,,,,
747,08/22/23 08:15:43 PM,7.97,75.63,,,,,
748,08/22/23 08:25:43 PM,7.96,75.60,,,,,
749,08/22/23 08:35:43 PM,8.11,75.60,,,,,
750,08/22/23 08:45:43 PM,7.99,75.56,,,,,
751,08/22/23 08:55:43 PM,8.01,75.52,,,,,
752,08/22/23 09:05:43 PM,7.92,75.49,,,,,
753,08/22/23 09:15:43 PM,7.65,75.45,,,,,
754,08/22/23 09:25:43 PM,7.88,75.42,,,,,
755,08/22/23 09:35:43 PM,7.92,75.38,,,,,
756,08/22/23 09:45:43 PM,7.93,75.34,,,,,
757,08/22/23 09:55:43 PM,7.80,75.31,,,,,
758,08/22/23 10:05:43 PM,7.69,75.27,,,,,
759,08/22/23 10:15:43 PM,7.65,75.24,,,,,
760,08/22/23 10:25:43 PM,7.73,75.20,,,,,
761,08/22/23 10:35:43 PM,7.77,75.16,,,,,
762,08/22/23 10:45:43 PM,7.78,75.13,,,,,
763,08/22/23 10:55:43 PM,7.72,75.09,,,,,
764,08/22/23 11:05:43 PM,7.57,75.06,,,,,
765,08/22/23 11:15:43 PM,7.73,75.06,,,,,
766,08/22/23 11:25:43 PM,7.76,75.02,,,,,
767,08/22/23 11:35:43 PM,7.77,74.98,,,,,
768,08/22/23 11:45:43 PM,7.76,74.95,,,,,
769,08/22/23 11:55:43 PM,7.71,74.91,,,,,
770,08/23/23 12:05:43 AM,7.69,74.88,,,,,
771,08/23/23 12:15:43 AM,7.61,74.84,,,,,
772,08/23/23 12:25:43 AM,7.65,74.80,,,,,
773,08/23/23 12:35:43 AM,7.64,74.73,,,,,
774,08/23/23 12:45:43 AM,7.63,74.66,,,,,
775,08/23/23 12:55:43 AM,7.61,74.66,,,,,
776,08/23/23 01:05:43 AM,7.48,74.62,,,,,
777,08/23/23 01:15:43 AM,7.50,74.62,,,,,
778,08/23/23 01:25:43 AM,7.46,74.59,,,,,
779,08/23/23 01:35:43 AM,7.48,74.55,,,,,
780,08/23/23 01:45:43 AM,7.51,74.52,,,,,
781,08/23/23 01:55:43 AM,7.50,74.44,,,,,
782,08/23/23 02:05:43 AM,7.49,74.41,,,,,
783,08/23/23 02:15:43 AM,7.50,74.37,,,,,
784,08/23/23 02:25:43 AM,7.47,74.37,,,,,
785,08/23/23 02:35:43 AM,7.47,74.34,,,,,
786,08/23/23 02:45:43 AM,7.42,74.30,,,,,
787,08/23/23 02:55:43 AM,7.41,74.30,,,,,
788,08/23/23 03:05:43 AM,7.34,74.26,,,,,
789,08/23/23 03:15:43 AM,7.32,74.26,,,,,
790,08/23/23 03:25:43 AM,7.28,74.23,,,,,
791,08/23/23 03:35:43 AM,7.20,74.19,,,,,
792,08/23/23 03:45:43 AM,7.06,74.16,,,,,
793,08/23/23 03:55:43 AM,7.05,74.12,,,,,
794,08/23/23 04:05:43 AM,7.00,74.08,,,,,
795,08/23/23 04:15:43 AM,7.02,74.05,,,,,
796,08/23/23 04:25:43 AM,6.98,74.01,,,,,
797,08/23/23 04:35:43 AM,6.93,73.94,,,,,
798,08/23/23 04:45:43 AM,6.87,73.94,,,,,
799,08/23/23 04:55:43 AM,6.87,73.94,,,,,
800,08/23/23 05:05:43 AM,6.89,73.87,,,,,
801,08/23/23 05:15:43 AM,6.86,73.83,,,,,
802,08/23/23 05:25:43 AM,6.74,73.80,,,,,
803,08/23/23 05:35:43 AM,6.78,73.76,,,,,
804,08/23/23 05:45:43 AM,6.54,73.69,,,,,
805,08/23/23 05:55:43 AM,6.56,73.65,,,,,
806,08/23/23 06:05:43 AM,6.27,73.62,,,,,
807,08/23/23 06:15:43 AM,6.71,73.58,,,,,
808,08/23/23 06:25:43 AM,6.54,73.58,,,,,
809,08/23/23 06:35:43 AM,6.47,73.51,,,,,
810,08/23/23 06:45:43 AM,6.19,73.47,,,,,
811,08/23/23 06:55:43 AM,6.26,73.40,,,,,
812,08/23/23 07:05:43 AM,6.42,73.40,,,,,
813,08/23/23 07:15:43 AM,6.44,73.36,,,,,
814,08/23/23 07:25:43 AM,6.48,73.36,,,,,
815,08/23/23 07:35:43 AM,6.43,73.36,,,,,
816,08/23/23 07:45:43 AM,6.06,73.33,,,,,
817,08/23/23 07:55:43 AM,5.90,73.29,,,,,
818,08/23/23 08:05:43 AM,6.49,73.29,,,,,
819,08/23/23 08:15:43 AM,6.62,73.26,,,,,
820,08/23/23 08:25:43 AM,6.59,73.26,,,,,
821,08/23/23 08:35:43 AM,6.65,73.22,,,,,
822,08/23/23 08:45:43 AM,6.65,73.26,,,,,
823,08/23/23 08:55:43 AM,6.79,73.18,,,,,
824,08/23/23 09:05:43 AM,6.82,73.08,,,,,
825,08/23/23 09:15:43 AM,6.49,73.00,,,,,
826,08/23/23 09:25:43 AM,6.70,73.00,,,,,
827,08/23/23 09:35:43 AM,6.40,73.00,,,,,
828,08/23/23 09:45:43 AM,6.81,73.00,,,,,
829,08/23/23 09:55:43 AM,6.79,73.00,,,,,
830,08/23/23 10:05:43 AM,6.65,73.00,,,,,
831,08/23/23 10:15:43 AM,6.80,72.97,,,,,
832,08/23/23 10:25:43 AM,6.80,72.97,,,,,
833,08/23/23 10:35:43 AM,6.88,72.97,,,,,
834,08/23/23 10:45:43 AM,6.80,72.97,,,,,
835,08/23/23 10:55:43 AM,7.02,73.00,,,,,
836,08/23/23 11:05:43 AM,7.04,73.04,,,,,
837,08/23/23 11:15:43 AM,7.02,73.08,,,,,
838,08/23/23 11:25:43 AM,6.81,73.04,,,,,
839,08/23/23 11:35:43 AM,6.85,73.08,,,,,
840,08/23/23 11:45:43 AM,6.66,73.00,,,,,
841,08/23/23 11:55:43 AM,6.94,73.04,,,,,
842,08/23/23 12:05:43 PM,6.95,73.11,,,,,
843,08/23/23 12:15:43 PM,7.01,73.11,,,,,
844,08/23/23 12:25:43 PM,7.26,73.11,,,,,
845,08/23/23 12:35:43 PM,7.38,73.11,,,,,
846,08/23/23 12:45:43 PM,7.49,73.15,,,,,
847,08/23/23 12:55:43 PM,7.48,73.18,,,,,
848,08/23/23 01:05:43 PM,7.57,73.26,,,,,
849,08/23/23 01:15:43 PM,7.44,73.36,,,,,
850,08/23/23 01:25:43 PM,7.62,73.36,,,,,
851,08/23/23 01:35:43 PM,7.30,73.36,,,,,
852,08/23/23 01:45:43 PM,6.93,73.36,,,,,
853,08/23/23 01:55:43 PM,7.63,73.47,,,,,
854,08/23/23 02:05:43 PM,7.41,73.47,,,,,
855,08/23/23 02:15:43 PM,6.90,73.44,,,,,
856,08/23/23 02:25:43 PM,6.82,73.44,,,,,
857,08/23/23 02:35:43 PM,6.98,73.44,,,,,
858,08/23/23 02:45:43 PM,7.48,73.47,,,,,
859,08/23/23 02:55:43 PM,7.70,73.51,,,,,
860,08/23/23 03:05:43 PM,7.80,73.54,,,,,
861,08/23/23 03:15:43 PM,7.87,73.54,,,,,
862,08/23/23 03:25:43 PM,7.82,73.54,,,,,
863,08/23/23 03:35:43 PM,7.71,73.54,,,,,
864,08/23/23 03:45:43 PM,7.81,73.62,,,,,
865,08/23/23 03:55:43 PM,7.97,73.72,,,,,
866,08/23/23 04:05:43 PM,8.03,74.01,,,,,
867,08/23/23 04:15:43 PM,7.84,74.16,,,,,
868,08/23/23 04:25:43 PM,8.26,74.30,,,,,
869,08/23/23 04:35:43 PM,8.25,74.26,,,,,
870,08/23/23 04:45:43 PM,8.17,74.16,,,,,
871,08/23/23 04:55:43 PM,8.12,74.08,,,,,
872,08/23/23 05:05:43 PM,7.82,73.98,,,,,
873,08/23/23 05:15:43 PM,7.70,73.98,,,,,
874,08/23/23 05:25:43 PM,7.79,74.01,,,,,
875,08/23/23 05:35:43 PM,7.40,73.98,,,,,
876,08/23/23 05:45:43 PM,7.47,73.94,,,,,
877,08/23/23 05:55:43 PM,7.49,73.87,,,,,
878,08/23/23 06:05:43 PM,7.26,73.83,,,,,
879,08/23/23 06:15:43 PM,7.42,73.83,,,,,
880,08/23/23 06:25:43 PM,7.53,73.83,,,,,
881,08/23/23 06:35:43 PM,7.70,73.87,,,,,
882,08/23/23 06:45:43 PM,7.80,73.94,,,,,
883,08/23/23 06:55:43 PM,7.90,74.05,,,,,
884,08/23/23 07:05:43 PM,8.00,74.08,,,,,
885,08/23/23 07:15:43 PM,8.02,74.16,,,,,
886,08/23/23 07:25:43 PM,8.16,74.26,,,,,
887,08/23/23 07:35:43 PM,8.22,74.30,,,,,
888,08/23/23 07:45:43 PM,8.20,74.30,,,,,
889,08/23/23 07:55:43 PM,8.10,74.30,,,,,
890,08/23/23 08:05:43 PM,7.96,74.26,,,,,
891,08/23/23 08:15:43 PM,7.63,74.16,,,,,
892,08/23/23 08:25:43 PM,7.59,74.08,,,,,
893,08/23/23 08:35:43 PM,7.16,74.01,,,,,
894,08/23/23 08:45:43 PM,6.81,73.98,,,,,
895,08/23/23 08:55:43 PM,7.10,74.01,,,,,
896,08/23/23 09:05:43 PM,6.92,74.05,,,,,
897,08/23/23 09:15:43 PM,7.10,74.08,,,,,
898,08/23/23 09:25:43 PM,7.03,74.12,,,,,
899,08/23/23 09:35:43 PM,7.17,74.16,,,,,
900,08/23/23 09:45:43 PM,7.04,74.19,,,,,
901,08/23/23 09:55:43 PM,7.24,74.19,,,,,
902,08/23/23 10:05:43 PM,7.18,74.19,,,,,
903,08/23/23 10:15:43 PM,7.28,74.19,,,,,
904,08/23/23 10:25:43 PM,7.26,74.19,,,,,
905,08/23/23 10:35:43 PM,7.13,74.19,,,,,
906,08/23/23 10:45:43 PM,7.28,74.23,,,,,
907,08/23/23 10:55:43 PM,7.26,74.19,,,,,
908,08/23/23 11:05:43 PM,7.28,74.19,,,,,
909,08/23/23 11:15:43 PM,7.34,74.23,,,,,
910,08/23/23 11:25:43 PM,7.23,74.19,,,,,
