"Plot Title: 6-13-25 at EMF"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
469,06/18/25 07:46:09 AM,6.41,71.60,,,,
470,06/18/25 08:01:09 AM,7.00,71.60,,,,
471,06/18/25 08:16:09 AM,7.01,71.60,,,,
472,06/18/25 08:31:09 AM,7.44,71.56,,,,
473,06/18/25 08:46:09 AM,7.61,71.53,,,,
474,06/18/25 09:01:09 AM,7.53,71.53,,,,
475,06/18/25 09:16:09 AM,7.64,71.56,,,,
476,06/18/25 09:31:09 AM,7.67,71.56,,,,
477,06/18/25 09:46:09 AM,7.74,71.56,,,,
478,06/18/25 10:01:09 AM,7.86,71.49,,,,
479,06/18/25 10:16:09 AM,7.83,71.49,,,,
480,06/18/25 10:31:09 AM,7.56,71.42,,,,
481,06/18/25 10:46:09 AM,7.49,71.42,,,,
482,06/18/25 11:01:09 AM,7.65,71.46,,,,
483,06/18/25 11:16:09 AM,7.58,71.49,,,,
484,06/18/25 11:31:09 AM,7.86,71.60,,,,
485,06/18/25 11:46:09 AM,7.99,71.64,,,,
486,06/18/25 12:01:09 PM,7.93,71.64,,,,
487,06/18/25 12:16:09 PM,7.86,71.64,,,,
488,06/18/25 12:31:09 PM,7.80,71.64,,,,
489,06/18/25 12:46:09 PM,7.71,71.60,,,,
490,06/18/25 01:01:09 PM,7.82,71.60,,,,
491,06/18/25 01:16:09 PM,7.83,71.64,,,,
492,06/18/25 01:31:09 PM,7.79,71.64,,,,
493,06/18/25 01:46:09 PM,7.55,71.60,,,,
494,06/18/25 02:01:09 PM,7.65,71.60,,,,
495,06/18/25 02:16:09 PM,7.84,71.60,,,,
496,06/18/25 02:31:09 PM,7.68,71.60,,,,
497,06/18/25 02:46:09 PM,7.76,71.60,,,,
498,06/18/25 03:01:09 PM,7.89,71.60,,,,
499,06/18/25 03:16:09 PM,7.98,71.64,,,,
500,06/18/25 03:31:09 PM,7.81,71.64,,,,
501,06/18/25 03:46:09 PM,8.13,71.64,,,,
502,06/18/25 04:01:09 PM,7.95,71.64,,,,
503,06/18/25 04:16:09 PM,7.45,71.64,,,,
504,06/18/25 04:31:09 PM,7.44,71.64,,,,
505,06/18/25 04:46:09 PM,7.37,71.64,,,,
506,06/18/25 05:01:09 PM,7.34,71.67,,,,
507,06/18/25 05:16:09 PM,7.79,71.71,,,,
508,06/18/25 05:31:09 PM,7.97,71.74,,,,
509,06/18/25 05:46:09 PM,7.76,71.74,,,,
510,06/18/25 06:01:09 PM,7.45,71.74,,,,
511,06/18/25 06:16:09 PM,7.47,71.78,,,,
512,06/18/25 06:31:09 PM,7.07,71.74,,,,
513,06/18/25 06:46:09 PM,7.13,71.78,,,,
514,06/18/25 07:01:09 PM,6.42,71.74,,,,
515,06/18/25 07:16:09 PM,6.20,71.74,,,,
516,06/18/25 07:31:09 PM,6.59,71.71,,,,
517,06/18/25 07:46:09 PM,6.52,71.74,,,,
518,06/18/25 08:01:09 PM,6.31,71.74,,,,
519,06/18/25 08:16:09 PM,6.19,71.67,,,,
520,06/18/25 08:31:09 PM,6.24,71.64,,,,
521,06/18/25 08:46:09 PM,6.15,71.60,,,,
522,06/18/25 09:01:09 PM,6.34,71.60,,,,
523,06/18/25 09:16:09 PM,6.22,71.64,,,,
524,06/18/25 09:31:09 PM,6.28,71.64,,,,
525,06/18/25 09:46:09 PM,6.44,71.67,,,,
526,06/18/25 10:01:09 PM,6.49,71.71,,,,
527,06/18/25 10:16:09 PM,6.53,71.71,,,,
528,06/18/25 10:31:09 PM,6.76,71.71,,,,
529,06/18/25 10:46:09 PM,6.67,71.74,,,,
530,06/18/25 11:01:09 PM,6.57,71.78,,,,
531,06/18/25 11:16:09 PM,6.68,71.74,,,,
532,06/18/25 11:31:09 PM,6.43,71.74,,,,
533,06/18/25 11:46:09 PM,6.78,71.78,,,,
534,06/19/25 12:01:09 AM,6.61,71.74,,,,
535,06/19/25 12:16:09 AM,7.13,71.71,,,,
536,06/19/25 12:31:09 AM,7.03,71.67,,,,
537,06/19/25 12:46:09 AM,6.94,71.71,,,,
538,06/19/25 01:01:09 AM,6.70,71.67,,,,
539,06/19/25 01:16:09 AM,6.31,71.67,,,,
540,06/19/25 01:31:09 AM,6.29,71.67,,,,
541,06/19/25 01:46:09 AM,5.93,71.67,,,,
542,06/19/25 02:01:09 AM,5.59,71.67,,,,
543,06/19/25 02:16:09 AM,6.58,71.67,,,,
544,06/19/25 02:31:09 AM,6.31,71.67,,,,
545,06/19/25 02:46:09 AM,6.20,71.71,,,,
546,06/19/25 03:01:09 AM,6.07,71.71,,,,
547,06/19/25 03:16:09 AM,5.92,71.71,,,,
548,06/19/25 03:31:09 AM,6.20,71.74,,,,
549,06/19/25 03:46:09 AM,5.95,71.74,,,,
550,06/19/25 04:01:09 AM,5.57,71.74,,,,
551,06/19/25 04:16:09 AM,5.51,71.71,,,,
552,06/19/25 04:31:09 AM,5.09,71.64,,,,
553,06/19/25 04:46:09 AM,5.24,71.64,,,,
554,06/19/25 05:01:09 AM,5.20,71.64,,,,
555,06/19/25 05:16:09 AM,5.24,71.64,,,,
556,06/19/25 05:31:09 AM,5.18,71.64,,,,
557,06/19/25 05:46:09 AM,5.28,71.64,,,,
558,06/19/25 06:01:09 AM,5.39,71.64,,,,
559,06/19/25 06:16:09 AM,5.33,71.60,,,,
560,06/19/25 06:31:09 AM,5.08,71.60,,,,
561,06/19/25 06:46:09 AM,5.43,71.60,,,,
562,06/19/25 07:01:09 AM,5.51,71.60,,,,
563,06/19/25 07:16:09 AM,5.36,71.56,,,,
564,06/19/25 07:31:09 AM,5.11,71.56,,,,
565,06/19/25 07:46:09 AM,5.55,71.60,,,,
566,06/19/25 08:01:09 AM,5.85,71.67,,,,
567,06/19/25 08:16:09 AM,5.85,71.71,,,,
568,06/19/25 08:31:09 AM,5.52,71.71,,,,
569,06/19/25 08:46:09 AM,5.44,71.67,,,,
570,06/19/25 09:01:09 AM,5.16,71.71,,,,
571,06/19/25 09:16:09 AM,5.08,71.71,,,,
572,06/19/25 09:31:09 AM,5.54,71.78,,,,
573,06/19/25 09:46:09 AM,5.12,71.74,,,,
574,06/19/25 10:01:09 AM,5.31,71.78,,,,
575,06/19/25 10:16:09 AM,4.97,71.78,,,,
576,06/19/25 10:31:09 AM,4.90,71.74,,,,
577,06/19/25 10:46:09 AM,5.15,71.82,,,,
578,06/19/25 11:01:09 AM,5.13,71.82,,,,
579,06/19/25 11:16:09 AM,5.18,71.85,,,,
580,06/19/25 11:31:09 AM,5.12,71.82,,,,
581,06/19/25 11:46:09 AM,4.91,71.78,,,,
582,06/19/25 12:01:09 PM,5.14,71.78,,,,
583,06/19/25 12:16:09 PM,5.40,71.89,,,,
584,06/19/25 12:31:09 PM,5.39,71.92,,,,
585,06/19/25 12:46:09 PM,5.47,71.92,,,,
586,06/19/25 01:01:09 PM,5.38,71.96,,,,
587,06/19/25 01:16:09 PM,5.93,72.07,,,,
588,06/19/25 01:31:09 PM,5.91,72.10,,,,
589,06/19/25 01:46:09 PM,5.99,72.10,,,,
590,06/19/25 02:01:09 PM,6.25,72.21,,,,
591,06/19/25 02:16:09 PM,6.08,72.25,,,,
592,06/19/25 02:31:09 PM,5.93,72.14,,,,
593,06/19/25 02:46:09 PM,5.48,72.03,,,,
594,06/19/25 03:01:09 PM,5.72,72.10,,,,
595,06/19/25 03:16:09 PM,5.86,72.10,,,,
596,06/19/25 03:31:09 PM,6.35,72.25,,,,
597,06/19/25 03:46:09 PM,6.32,72.32,,,,
598,06/19/25 04:01:09 PM,6.26,72.46,,,,
599,06/19/25 04:16:09 PM,6.24,72.32,,,,
600,06/19/25 04:31:09 PM,6.53,72.32,,,,
601,06/19/25 04:46:09 PM,6.53,72.39,,,,
602,06/19/25 05:01:09 PM,6.35,72.32,,,,
603,06/19/25 05:16:09 PM,6.68,72.39,,,,
604,06/19/25 05:31:09 PM,6.75,72.50,,,,
605,06/19/25 05:46:09 PM,6.86,72.64,,,,
606,06/19/25 06:01:09 PM,6.86,72.61,,,,
607,06/19/25 06:16:09 PM,6.62,72.50,,,,
608,06/19/25 06:31:09 PM,6.51,72.54,,,,
609,06/19/25 06:46:09 PM,6.25,72.43,,,,
610,06/19/25 07:01:09 PM,5.28,72.21,,,,
611,06/19/25 07:16:09 PM,5.68,72.25,,,,
612,06/19/25 07:31:09 PM,6.34,72.46,,,,
613,06/19/25 07:46:09 PM,7.05,72.75,,,,
614,06/19/25 08:01:09 PM,6.71,72.68,,,,
615,06/19/25 08:16:09 PM,6.27,72.54,,,,
616,06/19/25 08:31:09 PM,6.37,72.46,,,,
617,06/19/25 08:46:09 PM,5.96,72.32,,,,
618,06/19/25 09:01:09 PM,5.13,72.25,,,,
619,06/19/25 09:16:09 PM,5.68,72.28,,,,
620,06/19/25 09:31:09 PM,5.74,72.28,,,,
621,06/19/25 09:46:09 PM,7.17,72.64,,,,
622,06/19/25 10:01:09 PM,6.95,72.75,,,,
623,06/19/25 10:16:09 PM,6.99,72.75,,,,
624,06/19/25 10:31:09 PM,8.35,73.26,,,,
625,06/19/25 10:46:09 PM,7.00,73.00,,,,
626,06/19/25 11:01:09 PM,6.68,72.82,,,,
627,06/19/25 11:16:09 PM,5.62,72.61,,,,
628,06/19/25 11:31:09 PM,6.04,72.36,,,,
629,06/19/25 11:46:09 PM,5.98,72.36,,,,
630,06/20/25 12:01:09 AM,6.07,72.32,,,,
631,06/20/25 12:16:09 AM,6.29,72.32,,,,
632,06/20/25 12:31:09 AM,6.10,72.39,,,,
633,06/20/25 12:46:09 AM,6.24,72.43,,,,
634,06/20/25 01:01:09 AM,7.21,72.54,,,,
635,06/20/25 01:16:09 AM,7.05,72.64,,,,
636,06/20/25 01:31:09 AM,6.29,72.57,,,,
637,06/20/25 01:46:09 AM,6.94,72.57,,,,
638,06/20/25 02:01:09 AM,7.22,72.64,,,,
639,06/20/25 02:16:09 AM,7.51,72.72,,,,
640,06/20/25 02:31:09 AM,7.43,72.79,,,,
641,06/20/25 02:46:09 AM,6.43,72.61,,,,
642,06/20/25 03:01:09 AM,4.35,72.32,,,,
643,06/20/25 03:16:09 AM,5.70,72.82,,,,
644,06/20/25 03:31:09 AM,4.92,73.04,,,,
645,06/20/25 03:46:09 AM,4.34,72.86,,,,
646,06/20/25 04:01:09 AM,3.90,72.75,,,,
647,06/20/25 04:16:09 AM,4.53,72.72,,,,
648,06/20/25 04:31:09 AM,5.55,72.68,,,,
649,06/20/25 04:46:09 AM,5.40,72.54,,,,
650,06/20/25 05:01:09 AM,5.93,72.46,,,,
651,06/20/25 05:16:09 AM,6.40,72.54,,,,
652,06/20/25 05:31:09 AM,6.69,72.75,,,,
653,06/20/25 05:46:09 AM,6.44,72.82,,,,
654,06/20/25 06:01:09 AM,6.28,72.79,,,,
655,06/20/25 06:16:09 AM,6.16,72.79,,,,
656,06/20/25 06:31:09 AM,6.22,72.86,,,,
657,06/20/25 06:46:09 AM,6.61,72.79,,,,
658,06/20/25 07:01:09 AM,5.58,73.15,,,,
659,06/20/25 07:16:09 AM,8.58,74.41,,,,
660,06/20/25 07:31:09 AM,7.92,74.37,,,,
661,06/20/25 07:46:09 AM,8.14,74.41,,,,
662,06/20/25 08:01:09 AM,8.16,74.30,,,,
663,06/20/25 08:16:09 AM,8.20,74.34,,,,
664,06/20/25 08:31:09 AM,8.21,74.34,,,,
665,06/20/25 08:46:09 AM,8.08,74.34,,,,
666,06/20/25 09:01:09 AM,8.42,74.73,,,,
667,06/20/25 09:16:09 AM,8.57,74.84,,,,
668,06/20/25 09:31:09 AM,8.59,74.84,,,,
669,06/20/25 09:46:09 AM,8.56,74.88,,,,
670,06/20/25 10:01:09 AM,8.64,74.88,,,,
671,06/20/25 10:16:09 AM,8.58,74.80,,,,
672,06/20/25 10:31:09 AM,8.63,74.77,,,,
673,06/20/25 10:46:09 AM,8.61,74.70,,,,
674,06/20/25 11:01:09 AM,8.49,74.66,,,,
675,06/20/25 11:16:09 AM,8.45,74.59,,,,
676,06/20/25 11:31:09 AM,8.42,74.55,,,,
677,06/20/25 11:46:09 AM,8.31,74.55,,,,
678,06/20/25 12:01:09 PM,8.36,74.62,,,,
679,06/20/25 12:16:09 PM,8.46,74.70,,,,
680,06/20/25 12:31:09 PM,8.31,74.70,,,,
681,06/20/25 12:46:09 PM,8.37,74.73,,,,
682,06/20/25 01:01:09 PM,8.49,74.84,,,,
683,06/20/25 01:16:09 PM,8.46,74.95,,,,
684,06/20/25 01:31:09 PM,8.50,74.95,,,,
685,06/20/25 01:46:09 PM,8.39,74.98,,,,
686,06/20/25 02:01:09 PM,8.49,75.16,,,,
687,06/20/25 02:16:09 PM,8.51,75.24,,,,
688,06/20/25 02:31:09 PM,8.62,75.31,,,,
689,06/20/25 02:46:09 PM,8.50,75.38,,,,
690,06/20/25 03:01:09 PM,8.47,75.45,,,,
691,06/20/25 03:16:09 PM,8.47,75.49,,,,
692,06/20/25 03:31:09 PM,8.46,75.56,,,,
693,06/20/25 03:46:09 PM,8.45,75.63,,,,
694,06/20/25 04:01:09 PM,8.38,75.63,,,,
695,06/20/25 04:16:09 PM,8.41,75.70,,,,
696,06/20/25 04:31:09 PM,8.56,75.81,,,,
697,06/20/25 04:46:09 PM,8.82,75.92,,,,
698,06/20/25 05:01:09 PM,8.61,75.99,,,,
699,06/20/25 05:16:09 PM,8.83,76.03,,,,
700,06/20/25 05:31:09 PM,8.67,76.17,,,,
701,06/20/25 05:46:09 PM,8.76,76.24,,,,
702,06/20/25 06:01:09 PM,8.83,76.28,,,,
703,06/20/25 06:16:09 PM,8.73,76.28,,,,
704,06/20/25 06:31:09 PM,8.72,76.28,,,,
705,06/20/25 06:46:09 PM,8.59,76.24,,,,
706,06/20/25 07:01:09 PM,8.57,76.24,,,,
707,06/20/25 07:16:09 PM,8.49,76.24,,,,
708,06/20/25 07:31:09 PM,8.54,76.21,,,,
709,06/20/25 07:46:09 PM,8.61,76.17,,,,
710,06/20/25 08:01:09 PM,8.54,76.14,,,,
711,06/20/25 08:16:09 PM,8.47,76.14,,,,
712,06/20/25 08:31:09 PM,8.33,76.14,,,,
713,06/20/25 08:46:09 PM,8.50,76.14,,,,
714,06/20/25 09:01:09 PM,8.36,76.17,,,,
715,06/20/25 09:16:09 PM,8.53,76.17,,,,
716,06/20/25 09:31:09 PM,8.43,76.14,,,,
717,06/20/25 09:46:09 PM,8.36,76.10,,,,
718,06/20/25 10:01:09 PM,8.38,76.06,,,,
719,06/20/25 10:16:09 PM,8.41,76.03,,,,
720,06/20/25 10:31:09 PM,8.45,75.99,,,,
721,06/20/25 10:46:09 PM,7.89,75.96,,,,
722,06/20/25 11:01:09 PM,8.29,75.92,,,,
723,06/20/25 11:16:09 PM,7.95,75.88,,,,
724,06/20/25 11:31:09 PM,8.23,75.81,,,,
725,06/20/25 11:46:09 PM,8.16,75.81,,,,
726,06/21/25 12:01:09 AM,8.21,75.74,,,,
727,06/21/25 12:16:09 AM,8.29,75.70,,,,
728,06/21/25 12:31:09 AM,8.19,75.67,,,,
729,06/21/25 12:46:09 AM,8.20,75.63,,,,
730,06/21/25 01:01:09 AM,7.74,75.60,,,,
731,06/21/25 01:16:09 AM,8.07,75.56,,,,
732,06/21/25 01:31:09 AM,8.13,75.52,,,,
733,06/21/25 01:46:09 AM,8.09,75.45,,,,
734,06/21/25 02:01:09 AM,8.24,75.42,,,,
735,06/21/25 02:16:09 AM,8.12,75.34,,,,
736,06/21/25 02:31:09 AM,8.02,75.34,,,,
737,06/21/25 02:46:09 AM,8.10,75.31,,,,
738,06/21/25 03:01:09 AM,7.87,75.27,,,,
739,06/21/25 03:16:09 AM,7.83,75.24,,,,
740,06/21/25 03:31:09 AM,7.83,75.20,,,,
741,06/21/25 03:46:09 AM,7.77,75.16,,,,
742,06/21/25 04:01:09 AM,7.73,75.13,,,,
743,06/21/25 04:16:09 AM,7.83,75.06,,,,
744,06/21/25 04:31:09 AM,7.75,75.02,,,,
745,06/21/25 04:46:09 AM,7.63,74.95,,,,
746,06/21/25 05:01:09 AM,7.83,74.91,,,,
747,06/21/25 05:16:09 AM,7.63,74.88,,,,
748,06/21/25 05:31:09 AM,7.86,74.84,,,,
749,06/21/25 05:46:09 AM,7.76,74.77,,,,
750,06/21/25 06:01:09 AM,7.74,74.73,,,,
751,06/21/25 06:16:09 AM,7.59,74.70,,,,
752,06/21/25 06:31:09 AM,7.65,74.66,,,,
753,06/21/25 06:46:09 AM,7.59,74.62,,,,
754,06/21/25 07:01:09 AM,7.62,74.59,,,,
755,06/21/25 07:16:09 AM,7.69,74.55,,,,
756,06/21/25 07:31:09 AM,7.63,74.55,,,,
757,06/21/25 07:46:09 AM,7.62,74.55,,,,
758,06/21/25 08:01:09 AM,7.49,74.55,,,,
759,06/21/25 08:16:09 AM,7.39,74.55,,,,
760,06/21/25 08:31:09 AM,7.44,74.48,,,,
761,06/21/25 08:46:09 AM,7.49,74.37,,,,
762,06/21/25 09:01:09 AM,7.62,74.30,,,,
763,06/21/25 09:16:09 AM,7.66,74.26,,,,
764,06/21/25 09:31:09 AM,7.75,74.30,,,,
765,06/21/25 09:46:09 AM,7.62,74.34,,,,
766,06/21/25 10:01:09 AM,7.32,74.37,,,,
767,06/21/25 10:16:09 AM,7.69,74.37,,,,
768,06/21/25 10:31:09 AM,7.49,74.41,,,,
769,06/21/25 10:46:09 AM,7.52,74.37,,,,
770,06/21/25 11:01:09 AM,7.58,74.30,,,,
771,06/21/25 11:16:09 AM,7.58,74.26,,,,
772,06/21/25 11:31:09 AM,7.48,74.23,,,,
773,06/21/25 11:46:09 AM,7.44,74.26,,,,
774,06/21/25 12:01:09 PM,7.49,74.26,,,,
775,06/21/25 12:16:09 PM,7.47,74.30,,,,
776,06/21/25 12:31:09 PM,7.59,74.37,,,,
777,06/21/25 12:46:09 PM,7.53,74.52,,,,
778,06/21/25 01:01:09 PM,7.49,74.55,,,,
779,06/21/25 01:16:09 PM,7.74,74.66,,,,
780,06/21/25 01:31:09 PM,7.77,74.73,,,,
781,06/21/25 01:46:09 PM,7.61,74.77,,,,
782,06/21/25 02:01:09 PM,7.56,74.73,,,,
783,06/21/25 02:16:09 PM,7.45,74.73,,,,
784,06/21/25 02:31:09 PM,7.57,74.77,,,,
785,06/21/25 02:46:09 PM,7.83,74.84,,,,
786,06/21/25 03:01:09 PM,7.82,74.88,,,,
787,06/21/25 03:16:09 PM,8.54,74.91,,,,
788,06/21/25 03:31:09 PM,8.71,75.06,,,,
789,06/21/25 03:46:09 PM,8.35,75.09,,,,
790,06/21/25 04:01:09 PM,8.76,75.09,,,,
791,06/21/25 04:16:09 PM,8.68,74.95,,,,
792,06/21/25 04:31:09 PM,8.86,74.95,,,,
793,06/21/25 04:46:09 PM,8.43,74.91,,,,
794,06/21/25 05:01:09 PM,8.63,74.98,,,,
795,06/21/25 05:16:09 PM,8.00,74.95,,,,
796,06/21/25 05:31:09 PM,7.73,74.91,,,,
797,06/21/25 05:46:09 PM,7.72,74.91,,,,
798,06/21/25 06:01:09 PM,7.44,74.88,,,,
799,06/21/25 06:16:09 PM,7.55,74.88,,,,
800,06/21/25 06:31:09 PM,7.89,74.98,,,,
801,06/21/25 06:46:09 PM,7.80,74.98,,,,
802,06/21/25 07:01:09 PM,7.58,74.98,,,,
803,06/21/25 07:16:09 PM,7.64,74.98,,,,
804,06/21/25 07:31:09 PM,7.75,74.98,,,,
805,06/21/25 07:46:09 PM,7.61,74.98,,,,
806,06/21/25 08:01:09 PM,7.37,74.98,,,,
807,06/21/25 08:16:09 PM,7.57,74.98,,,,
808,06/21/25 08:31:09 PM,7.59,75.02,,,,
809,06/21/25 08:46:09 PM,7.59,75.09,,,,
810,06/21/25 09:01:09 PM,7.61,75.02,,,,
811,06/21/25 09:16:09 PM,7.74,74.98,,,,
812,06/21/25 09:31:09 PM,8.00,74.98,,,,
813,06/21/25 09:46:09 PM,8.18,75.02,,,,
814,06/21/25 10:01:09 PM,9.16,75.02,,,,
815,06/21/25 10:16:09 PM,9.27,75.06,,,,
816,06/21/25 10:31:09 PM,8.69,75.06,,,,
817,06/21/25 10:46:09 PM,7.43,74.95,,,,
818,06/21/25 11:01:09 PM,6.24,74.91,,,,
819,06/21/25 11:16:09 PM,6.50,74.88,,,,
820,06/21/25 11:31:09 PM,6.71,74.88,,,,
821,06/21/25 11:46:09 PM,6.96,74.88,,,,
822,06/22/25 12:01:09 AM,6.96,74.88,,,,
823,06/22/25 12:16:09 AM,6.96,74.88,,,,
824,06/22/25 12:31:09 AM,7.06,74.84,,,,
825,06/22/25 12:46:09 AM,7.18,74.88,,,,
826,06/22/25 01:01:09 AM,7.59,74.88,,,,
827,06/22/25 01:16:09 AM,7.75,74.91,,,,
828,06/22/25 01:31:09 AM,7.65,74.91,,,,
829,06/22/25 01:46:09 AM,8.13,74.91,,,,
830,06/22/25 02:01:09 AM,7.43,74.84,,,,
831,06/22/25 02:16:09 AM,7.24,74.84,,,,
832,06/22/25 02:31:09 AM,7.09,74.80,,,,
833,06/22/25 02:46:09 AM,7.34,74.77,,,,
834,06/22/25 03:01:09 AM,7.20,74.73,,,,
835,06/22/25 03:16:09 AM,7.43,74.77,,,,
836,06/22/25 03:31:09 AM,7.53,74.80,,,,
837,06/22/25 03:46:09 AM,7.94,74.88,,,,
838,06/22/25 04:01:09 AM,8.22,74.91,,,,
839,06/22/25 04:16:09 AM,8.17,74.91,,,,
840,06/22/25 04:31:09 AM,8.05,74.91,,,,
841,06/22/25 04:46:09 AM,7.74,74.91,,,,
842,06/22/25 05:01:09 AM,7.96,74.91,,,,
843,06/22/25 05:16:09 AM,7.60,74.91,,,,
844,06/22/25 05:31:09 AM,7.96,74.88,,,,
845,06/22/25 05:46:09 AM,7.70,74.88,,,,
846,06/22/25 06:01:09 AM,7.93,74.91,,,,
847,06/22/25 06:16:09 AM,7.31,74.84,,,,
848,06/22/25 06:31:09 AM,7.02,74.80,,,,
849,06/22/25 06:46:09 AM,7.45,74.80,,,,
850,06/22/25 07:01:09 AM,6.83,74.77,,,,
851,06/22/25 07:16:09 AM,6.76,74.77,,,,
852,06/22/25 07:31:09 AM,7.59,74.80,,,,
853,06/22/25 07:46:09 AM,8.09,74.91,,,,
854,06/22/25 08:01:09 AM,7.93,74.95,,,,
855,06/22/25 08:16:09 AM,7.70,74.91,,,,
856,06/22/25 08:31:09 AM,7.21,74.91,,,,
857,06/22/25 08:46:09 AM,7.82,74.91,,,,
858,06/22/25 09:01:09 AM,7.38,74.88,,,,
859,06/22/25 09:16:09 AM,6.46,74.77,,,,
860,06/22/25 09:31:09 AM,6.48,74.73,,,,
861,06/22/25 09:46:09 AM,6.69,74.73,,,,
862,06/22/25 10:01:09 AM,6.51,74.77,,,,
863,06/22/25 10:16:09 AM,6.58,74.77,,,,
864,06/22/25 10:31:09 AM,6.43,74.77,,,,
865,06/22/25 10:46:09 AM,6.74,74.84,,,,
866,06/22/25 11:01:09 AM,7.19,74.95,,,,
867,06/22/25 11:16:09 AM,7.32,74.98,,,,
868,06/22/25 11:31:09 AM,7.07,74.98,,,,
869,06/22/25 11:46:09 AM,6.95,75.02,,,,
870,06/22/25 12:01:09 PM,6.88,74.98,,,,
871,06/22/25 12:16:09 PM,7.12,75.02,,,,
872,06/22/25 12:31:09 PM,8.40,75.34,,,,
873,06/22/25 12:46:09 PM,8.22,75.42,,,,
874,06/22/25 01:01:09 PM,8.04,75.31,,,,
875,06/22/25 01:16:09 PM,8.30,75.45,,,,
876,06/22/25 01:31:09 PM,8.19,75.42,,,,
877,06/22/25 01:46:09 PM,7.82,75.45,,,,
878,06/22/25 02:01:09 PM,5.98,75.20,,,,
879,06/22/25 02:16:09 PM,6.21,75.16,,,,
880,06/22/25 02:31:09 PM,6.84,75.34,,,,
881,06/22/25 02:46:09 PM,6.52,75.16,,,,
882,06/22/25 03:01:09 PM,6.67,75.31,,,,
883,06/22/25 03:16:09 PM,7.02,75.31,,,,
884,06/22/25 03:31:09 PM,7.71,75.42,,,,
885,06/22/25 03:46:09 PM,7.96,75.49,,,,
886,06/22/25 04:01:09 PM,8.41,75.67,,,,
887,06/22/25 04:16:09 PM,8.90,75.78,,,,
888,06/22/25 04:31:09 PM,8.70,75.88,,,,
889,06/22/25 04:46:09 PM,8.97,75.99,,,,
890,06/22/25 05:01:09 PM,8.53,75.92,,,,
891,06/22/25 05:16:09 PM,8.47,75.92,,,,
892,06/22/25 05:31:09 PM,8.09,75.81,,,,
893,06/22/25 05:46:09 PM,7.99,75.88,,,,
894,06/22/25 06:01:09 PM,7.97,75.74,,,,
895,06/22/25 06:16:09 PM,7.72,75.78,,,,
896,06/22/25 06:31:09 PM,8.05,75.88,,,,
897,06/22/25 06:46:09 PM,6.26,75.63,,,,
898,06/22/25 07:01:09 PM,6.91,75.52,,,,
899,06/22/25 07:16:09 PM,7.76,75.67,,,,
900,06/22/25 07:31:09 PM,8.08,75.85,,,,
901,06/22/25 07:46:09 PM,8.09,75.85,,,,
902,06/22/25 08:01:09 PM,8.60,75.92,,,,
903,06/22/25 08:16:09 PM,9.21,75.96,,,,
904,06/22/25 08:31:09 PM,9.69,76.14,,,,
905,06/22/25 08:46:09 PM,9.59,76.35,,,,
906,06/22/25 09:01:09 PM,9.62,76.46,,,,
907,06/22/25 09:16:09 PM,8.06,76.35,,,,
908,06/22/25 09:31:09 PM,7.75,76.28,,,,
909,06/22/25 09:46:09 PM,6.52,75.70,,,,
910,06/22/25 10:01:09 PM,6.53,75.49,,,,
911,06/22/25 10:16:09 PM,6.26,75.45,,,,
912,06/22/25 10:31:09 PM,6.12,75.34,,,,
913,06/22/25 10:46:09 PM,6.28,75.38,,,,
914,06/22/25 11:01:09 PM,6.60,75.42,,,,
915,06/22/25 11:16:09 PM,6.52,75.60,,,,
916,06/22/25 11:31:09 PM,6.77,75.56,,,,
917,06/22/25 11:46:09 PM,6.78,75.60,,,,
918,06/23/25 12:01:09 AM,7.14,75.70,,,,
919,06/23/25 12:16:09 AM,7.40,75.81,,,,
920,06/23/25 12:31:09 AM,7.64,75.92,,,,
921,06/23/25 12:46:09 AM,7.91,75.96,,,,
922,06/23/25 01:01:09 AM,7.95,75.96,,,,
923,06/23/25 01:16:09 AM,7.72,75.99,,,,
924,06/23/25 01:31:09 AM,8.09,76.10,,,,
925,06/23/25 01:46:09 AM,7.88,76.14,,,,
926,06/23/25 02:01:09 AM,7.17,75.99,,,,
927,06/23/25 02:16:09 AM,6.58,75.88,,,,
928,06/23/25 02:31:09 AM,6.24,75.81,,,,
929,06/23/25 02:46:09 AM,6.25,75.81,,,,
930,06/23/25 03:01:09 AM,5.94,75.78,,,,
931,06/23/25 03:16:09 AM,6.08,75.70,,,,
932,06/23/25 03:31:09 AM,6.13,75.63,,,,
933,06/23/25 03:46:09 AM,5.85,75.63,,,,
934,06/23/25 04:01:09 AM,6.19,75.63,,,,
935,06/23/25 04:16:09 AM,6.32,75.70,,,,
936,06/23/25 04:31:09 AM,6.07,75.74,,,,
937,06/23/25 04:46:09 AM,6.31,75.81,,,,
938,06/23/25 05:01:09 AM,6.33,75.81,,,,
939,06/23/25 05:16:09 AM,6.04,75.88,,,,
940,06/23/25 05:31:09 AM,6.84,75.96,,,,
941,06/23/25 05:46:09 AM,6.39,75.88,,,,
942,06/23/25 06:01:09 AM,6.44,75.88,,,,
943,06/23/25 06:16:09 AM,6.53,75.92,,,,
