"Plot Title: At EMF 7-3-25"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
1579,07/19/25 09:38:02 PM,1.93,79.16,,,,,
1580,07/19/25 09:53:02 PM,1.94,79.23,,,,,
1581,07/19/25 10:08:02 PM,1.74,79.23,,,,,
1582,07/19/25 10:23:02 PM,1.76,79.20,,,,,
1583,07/19/25 10:38:02 PM,1.85,79.20,,,,,
1584,07/19/25 10:53:02 PM,1.93,79.23,,,,,
1585,07/19/25 11:08:02 PM,2.05,79.27,,,,,
1586,07/19/25 11:23:02 PM,1.97,79.27,,,,,
1587,07/19/25 11:38:02 PM,2.16,79.23,,,,,
1588,07/19/25 11:53:02 PM,1.98,79.20,,,,,
1589,07/20/25 12:08:02 AM,1.99,79.23,,,,,
1590,07/20/25 12:23:02 AM,1.94,79.27,,,,,
1591,07/20/25 12:38:02 AM,1.60,79.27,,,,,
1592,07/20/25 12:53:02 AM,1.58,79.27,,,,,
1593,07/20/25 01:08:02 AM,1.25,79.27,,,,,
1594,07/20/25 01:23:02 AM,1.21,79.20,,,,,
1595,07/20/25 01:38:02 AM,1.30,79.23,,,,,
1596,07/20/25 01:53:02 AM,0.90,79.16,,,,,
1597,07/20/25 02:08:02 AM,1.10,79.09,,,,,
1598,07/20/25 02:23:02 AM,1.28,79.09,,,,,
1599,07/20/25 02:38:02 AM,1.50,79.20,,,,,
1600,07/20/25 02:53:02 AM,1.43,79.20,,,,,
1601,07/20/25 03:08:02 AM,1.35,79.27,,,,,
1602,07/20/25 03:23:02 AM,1.18,79.23,,,,,
1603,07/20/25 03:38:02 AM,0.82,79.23,,,,,
1604,07/20/25 03:53:02 AM,1.02,79.20,,,,,
1605,07/20/25 04:08:02 AM,1.20,79.27,,,,,
1606,07/20/25 04:23:02 AM,1.07,79.27,,,,,
1607,07/20/25 04:38:02 AM,1.04,79.27,,,,,
1608,07/20/25 04:53:02 AM,1.32,79.23,,,,,
1609,07/20/25 05:08:02 AM,1.20,79.23,,,,,
1610,07/20/25 05:23:02 AM,1.08,79.20,,,,,
1611,07/20/25 05:38:02 AM,1.08,79.16,,,,,
1612,07/20/25 05:53:02 AM,1.10,79.20,,,,,
1613,07/20/25 06:08:02 AM,1.15,79.20,,,,,
1614,07/20/25 06:23:02 AM,1.25,79.23,,,,,
1615,07/20/25 06:38:02 AM,1.28,79.27,,,,,
1616,07/20/25 06:53:02 AM,1.22,79.27,,,,,
1617,07/20/25 07:08:02 AM,1.23,79.30,,,,,
1618,07/20/25 07:23:02 AM,1.19,79.27,,,,,
1619,07/20/25 07:38:02 AM,1.08,79.23,,,,,
1620,07/20/25 07:53:02 AM,0.98,79.30,,,,,
1621,07/20/25 08:08:02 AM,1.00,79.30,,,,,
1622,07/20/25 08:23:02 AM,1.18,79.38,,,,,
1623,07/20/25 08:38:02 AM,1.23,79.41,,,,,
1624,07/20/25 08:53:02 AM,1.10,79.41,,,,,
1625,07/20/25 09:08:02 AM,0.87,79.41,,,,,
1626,07/20/25 09:23:02 AM,0.77,79.48,,,,,
1627,07/20/25 09:38:02 AM,1.12,79.63,,,,,
1628,07/20/25 09:53:02 AM,1.39,79.77,,,,,
1629,07/20/25 10:08:02 AM,1.70,79.84,,,,,
1630,07/20/25 10:23:02 AM,1.88,79.88,,,,,
1631,07/20/25 10:38:02 AM,1.50,79.92,,,,,
1632,07/20/25 10:53:02 AM,1.30,79.88,,,,,
1633,07/20/25 11:08:02 AM,0.52,79.70,,,,,
1634,07/20/25 11:23:02 AM,1.12,79.74,,,,,
1635,07/20/25 11:38:02 AM,0.98,79.81,,,,,
1636,07/20/25 11:53:02 AM,1.19,79.92,,,,,
1637,07/20/25 12:08:02 PM,1.96,80.02,,,,,
1638,07/20/25 12:23:02 PM,1.66,80.10,,,,,
1639,07/20/25 12:38:02 PM,1.65,80.02,,,,,
1640,07/20/25 12:53:02 PM,1.54,80.10,,,,,
1641,07/20/25 01:08:02 PM,1.03,79.99,,,,,
1642,07/20/25 01:23:02 PM,1.05,79.84,,,,,
1643,07/20/25 01:38:02 PM,0.71,79.77,,,,,
1644,07/20/25 01:53:02 PM,0.73,79.74,,,,,
1645,07/20/25 02:08:02 PM,0.90,79.81,,,,,
1646,07/20/25 02:23:02 PM,1.02,79.88,,,,,
1647,07/20/25 02:38:02 PM,0.70,79.92,,,,,
1648,07/20/25 02:53:02 PM,1.08,80.02,,,,,
1649,07/20/25 03:08:02 PM,1.14,80.02,,,,,
1650,07/20/25 03:23:02 PM,0.86,80.06,,,,,
1651,07/20/25 03:38:02 PM,1.04,80.02,,,,,
1652,07/20/25 03:53:02 PM,1.11,80.06,,,,,
1653,07/20/25 04:08:02 PM,1.21,80.13,,,,,
1654,07/20/25 04:23:02 PM,1.01,80.10,,,,,
1655,07/20/25 04:38:02 PM,1.23,80.20,,,,,
1656,07/20/25 04:53:02 PM,1.17,80.31,,,,,
1657,07/20/25 05:08:02 PM,1.14,80.24,,,,,
1658,07/20/25 05:23:02 PM,1.46,80.42,,,,,
1659,07/20/25 05:38:02 PM,2.14,80.64,,,,,
1660,07/20/25 05:53:02 PM,1.79,80.78,,,,,
1661,07/20/25 06:08:02 PM,3.08,80.96,,,,,
1662,07/20/25 06:23:02 PM,3.72,81.25,,,,,
1663,07/20/25 06:38:02 PM,4.08,81.68,,,,,
1664,07/20/25 06:53:02 PM,2.12,81.57,,,,,
1665,07/20/25 07:08:02 PM,0.62,80.85,,,,,
1666,07/20/25 07:23:02 PM,0.56,80.35,,,,,
1667,07/20/25 07:38:02 PM,0.74,80.28,,,,,
1668,07/20/25 07:53:02 PM,1.09,80.31,,,,,
1669,07/20/25 08:08:02 PM,1.85,80.71,,,,,
1670,07/20/25 08:23:02 PM,1.45,80.71,,,,,
1671,07/20/25 08:38:02 PM,1.10,80.60,,,,,
1672,07/20/25 08:53:02 PM,1.19,80.56,,,,,
1673,07/20/25 09:08:02 PM,1.25,80.67,,,,,
1674,07/20/25 09:23:02 PM,1.30,80.92,,,,,
1675,07/20/25 09:38:02 PM,1.35,80.92,,,,,
1676,07/20/25 09:53:02 PM,1.09,81.28,,,,,
1677,07/20/25 10:08:02 PM,2.39,81.82,,,,,
1678,07/20/25 10:23:02 PM,3.31,82.36,,,,,
1679,07/20/25 10:38:02 PM,4.55,82.36,,,,,
1680,07/20/25 10:53:02 PM,4.05,82.26,,,,,
1681,07/20/25 11:08:02 PM,4.64,81.97,,,,,
1682,07/20/25 11:23:02 PM,5.46,82.04,,,,,
1683,07/20/25 11:38:02 PM,5.84,82.08,,,,,
1684,07/20/25 11:53:02 PM,5.90,82.04,,,,,
1685,07/21/25 12:08:02 AM,5.68,81.97,,,,,
1686,07/21/25 12:23:02 AM,4.91,81.79,,,,,
1687,07/21/25 12:38:02 AM,5.22,81.68,,,,,
1688,07/21/25 12:53:02 AM,5.28,81.72,,,,,
1689,07/21/25 01:08:02 AM,5.52,81.68,,,,,
1690,07/21/25 01:23:02 AM,5.10,81.61,,,,,
1691,07/21/25 01:38:02 AM,4.86,81.54,,,,,
1692,07/21/25 01:53:02 AM,5.67,81.50,,,,,
1693,07/21/25 02:08:02 AM,5.59,81.50,,,,,
1694,07/21/25 02:23:02 AM,5.39,81.46,,,,,
1695,07/21/25 02:38:02 AM,5.21,81.39,,,,,
1696,07/21/25 02:53:02 AM,4.94,81.28,,,,,
1697,07/21/25 03:08:02 AM,5.26,81.21,,,,,
1698,07/21/25 03:23:02 AM,5.01,81.14,,,,,
1699,07/21/25 03:38:02 AM,4.71,81.03,,,,,
1700,07/21/25 03:53:02 AM,4.90,80.92,,,,,
1701,07/21/25 04:08:02 AM,4.59,80.82,,,,,
1702,07/21/25 04:23:02 AM,4.65,80.74,,,,,
1703,07/21/25 04:38:02 AM,4.57,80.71,,,,,
1704,07/21/25 04:53:02 AM,4.64,80.71,,,,,
1705,07/21/25 05:08:02 AM,4.67,80.67,,,,,
1706,07/21/25 05:23:02 AM,4.42,80.67,,,,,
1707,07/21/25 05:38:02 AM,4.17,80.64,,,,,
1708,07/21/25 05:53:02 AM,4.29,80.60,,,,,
1709,07/21/25 06:08:02 AM,4.45,80.56,,,,,
1710,07/21/25 06:23:02 AM,4.49,80.49,,,,,
1711,07/21/25 06:38:02 AM,4.53,80.46,,,,,
1712,07/21/25 06:53:02 AM,4.31,80.42,,,,,
1713,07/21/25 07:08:02 AM,4.00,80.38,,,,,
1714,07/21/25 07:23:02 AM,3.92,80.38,,,,,
1715,07/21/25 07:38:02 AM,3.83,80.35,,,,,
1716,07/21/25 07:53:02 AM,3.99,80.35,,,,,
1717,07/21/25 08:08:02 AM,3.98,80.35,,,,,
1718,07/21/25 08:23:02 AM,4.23,80.31,,,,,
1719,07/21/25 08:38:02 AM,4.29,80.31,,,,,
1720,07/21/25 08:53:02 AM,4.21,80.31,,,,,
1721,07/21/25 09:08:02 AM,4.37,80.31,,,,,
1722,07/21/25 09:23:02 AM,4.56,80.35,,,,,
1723,07/21/25 09:38:02 AM,4.42,80.35,,,,,
1724,07/21/25 09:53:02 AM,4.41,80.35,,,,,
1725,07/21/25 10:08:02 AM,4.54,80.38,,,,,
1726,07/21/25 10:23:02 AM,4.50,80.38,,,,,
1727,07/21/25 10:38:02 AM,4.55,80.42,,,,,
1728,07/21/25 10:53:02 AM,4.65,80.49,,,,,
1729,07/21/25 11:08:02 AM,4.61,80.49,,,,,
1730,07/21/25 11:23:02 AM,4.72,80.56,,,,,
1731,07/21/25 11:38:02 AM,4.86,80.60,,,,,
1732,07/21/25 11:53:02 AM,4.96,80.71,,,,,
1733,07/21/25 12:08:02 PM,5.06,80.82,,,,,
1734,07/21/25 12:23:02 PM,5.20,80.89,,,,,
1735,07/21/25 12:38:02 PM,5.26,81.03,,,,,
1736,07/21/25 12:53:02 PM,5.66,81.21,,,,,
1737,07/21/25 01:08:02 PM,5.63,81.21,,,,,
1738,07/21/25 01:23:02 PM,5.69,81.25,,,,,
1739,07/21/25 01:38:02 PM,5.74,81.28,,,,,
1740,07/21/25 01:53:02 PM,5.84,81.32,,,,,
1741,07/21/25 02:08:02 PM,5.95,81.36,,,,,
1742,07/21/25 02:23:02 PM,6.01,81.39,,,,,
1743,07/21/25 02:38:02 PM,6.11,81.43,,,,,
1744,07/21/25 02:53:02 PM,6.25,81.46,,,,,
1745,07/21/25 03:08:02 PM,6.24,81.46,,,,,
1746,07/21/25 03:23:02 PM,6.33,81.50,,,,,
1747,07/21/25 03:38:02 PM,6.40,81.54,,,,,
1748,07/21/25 03:53:02 PM,6.42,81.57,,,,,
1749,07/21/25 04:08:02 PM,6.56,81.61,,,,,
1750,07/21/25 04:23:02 PM,6.76,81.68,,,,,
1751,07/21/25 04:38:02 PM,6.78,81.72,,,,,
1752,07/21/25 04:53:02 PM,6.76,81.72,,,,,
1753,07/21/25 05:08:02 PM,6.99,81.79,,,,,
1754,07/21/25 05:23:02 PM,7.02,81.79,,,,,
1755,07/21/25 05:38:02 PM,6.99,81.82,,,,,
1756,07/21/25 05:53:02 PM,7.08,81.82,,,,,
1757,07/21/25 06:08:02 PM,7.06,81.82,,,,,
1758,07/21/25 06:23:02 PM,7.08,81.82,,,,,
1759,07/21/25 06:38:02 PM,7.14,81.79,,,,,
1760,07/21/25 06:53:02 PM,6.93,81.72,,,,,
1761,07/21/25 07:08:02 PM,6.98,81.68,,,,,
1762,07/21/25 07:23:02 PM,7.02,81.61,,,,,
1763,07/21/25 07:38:02 PM,6.88,81.57,,,,,
1764,07/21/25 07:53:02 PM,6.77,81.57,,,,,
1765,07/21/25 08:08:02 PM,6.84,81.50,,,,,
1766,07/21/25 08:23:02 PM,6.89,81.46,,,,,
1767,07/21/25 08:38:02 PM,6.84,81.43,,,,,
1768,07/21/25 08:53:02 PM,6.81,81.36,,,,,
1769,07/21/25 09:08:02 PM,6.86,81.28,,,,,
1770,07/21/25 09:23:02 PM,6.84,81.18,,,,,
1771,07/21/25 09:38:02 PM,6.68,81.18,,,,,
1772,07/21/25 09:53:02 PM,6.60,81.10,,,,,
1773,07/21/25 10:08:02 PM,6.38,81.03,,,,,
1774,07/21/25 10:23:02 PM,6.40,81.00,,,,,
1775,07/21/25 10:38:02 PM,6.17,80.89,,,,,
1776,07/21/25 10:53:02 PM,6.24,80.85,,,,,
1777,07/21/25 11:08:02 PM,6.19,80.78,,,,,
1778,07/21/25 11:23:02 PM,6.22,80.71,,,,,
1779,07/21/25 11:38:02 PM,6.19,80.67,,,,,
1780,07/21/25 11:53:02 PM,6.16,80.64,,,,,
1781,07/22/25 12:08:02 AM,6.13,80.56,,,,,
1782,07/22/25 12:23:02 AM,6.08,80.46,,,,,
1783,07/22/25 12:38:02 AM,6.04,80.42,,,,,
1784,07/22/25 12:53:02 AM,5.95,80.35,,,,,
1785,07/22/25 01:08:02 AM,5.91,80.24,,,,,
1786,07/22/25 01:23:02 AM,5.86,80.17,,,,,
1787,07/22/25 01:38:02 AM,5.76,80.06,,,,,
1788,07/22/25 01:53:02 AM,5.79,79.95,,,,,
1789,07/22/25 02:08:02 AM,5.75,79.92,,,,,
1790,07/22/25 02:23:02 AM,5.74,79.81,,,,,
1791,07/22/25 02:38:02 AM,5.73,79.77,,,,,
1792,07/22/25 02:53:02 AM,5.66,79.66,,,,,
1793,07/22/25 03:08:02 AM,5.52,79.59,,,,,
1794,07/22/25 03:23:02 AM,5.48,79.48,,,,,
1795,07/22/25 03:38:02 AM,5.48,79.38,,,,,
1796,07/22/25 03:53:02 AM,5.51,79.27,,,,,
1797,07/22/25 04:08:02 AM,5.47,79.20,,,,,
1798,07/22/25 04:23:02 AM,5.29,79.09,,,,,
1799,07/22/25 04:38:02 AM,5.44,79.02,,,,,
1800,07/22/25 04:53:02 AM,5.43,78.91,,,,,
1801,07/22/25 05:08:02 AM,5.42,78.80,,,,,
1802,07/22/25 05:23:02 AM,5.38,78.73,,,,,
1803,07/22/25 05:38:02 AM,5.38,78.58,,,,,
1804,07/22/25 05:53:02 AM,5.33,78.48,,,,,
1805,07/22/25 06:08:02 AM,5.12,78.40,,,,,
1806,07/22/25 06:23:02 AM,5.02,78.30,,,,,
1807,07/22/25 06:38:02 AM,5.11,78.22,,,,,
1808,07/22/25 06:53:02 AM,5.17,78.15,,,,,
1809,07/22/25 07:08:02 AM,5.11,78.08,,,,,
1810,07/22/25 07:23:02 AM,5.12,78.01,,,,,
1811,07/22/25 07:38:02 AM,5.13,77.97,,,,,
1812,07/22/25 07:53:02 AM,5.26,77.97,,,,,
1813,07/22/25 08:08:02 AM,5.23,77.97,,,,,
1814,07/22/25 08:23:02 AM,4.75,77.86,,,,,
1815,07/22/25 08:38:02 AM,4.41,77.72,,,,,
1816,07/22/25 08:53:02 AM,4.11,77.68,,,,,
1817,07/22/25 09:08:02 AM,4.14,77.65,,,,,
1818,07/22/25 09:23:02 AM,4.21,77.54,,,,,
1819,07/22/25 09:38:02 AM,4.20,77.47,,,,,
1820,07/22/25 09:53:02 AM,4.24,77.43,,,,,
1821,07/22/25 10:08:02 AM,4.54,77.47,,,,,
1822,07/22/25 10:23:02 AM,4.63,77.47,,,,,
1823,07/22/25 10:38:02 AM,4.50,77.50,,,,,
1824,07/22/25 10:53:02 AM,4.32,77.40,,,,,
1825,07/22/25 11:08:02 AM,4.51,77.43,,,,,
1826,07/22/25 11:23:02 AM,4.36,77.54,,,,,
1827,07/22/25 11:38:02 AM,4.17,77.65,,,,,
1828,07/22/25 11:53:02 AM,4.15,77.68,,,,,
1829,07/22/25 12:08:02 PM,3.94,77.72,,,,,
1830,07/22/25 12:23:02 PM,4.25,77.58,,,,,
1831,07/22/25 12:38:02 PM,4.48,77.47,,,,,
1832,07/22/25 12:53:02 PM,4.75,77.47,,,,,
1833,07/22/25 01:08:02 PM,5.26,77.43,,,,,
1834,07/22/25 01:23:02 PM,5.47,77.47,,,,,
1835,07/22/25 01:38:02 PM,5.16,77.50,,,,,
1836,07/22/25 01:53:02 PM,4.96,77.58,,,,,
1837,07/22/25 02:08:02 PM,4.69,77.68,,,,,
1838,07/22/25 02:23:02 PM,4.57,77.79,,,,,
1839,07/22/25 02:38:02 PM,5.00,77.97,,,,,
1840,07/22/25 02:53:02 PM,4.77,77.97,,,,,
1841,07/22/25 03:08:02 PM,4.73,77.83,,,,,
1842,07/22/25 03:23:02 PM,4.75,77.86,,,,,
1843,07/22/25 03:38:02 PM,4.93,78.04,,,,,
1844,07/22/25 03:53:02 PM,4.96,78.15,,,,,
1845,07/22/25 04:08:02 PM,5.17,78.26,,,,,
1846,07/22/25 04:23:02 PM,5.27,78.30,,,,,
1847,07/22/25 04:38:02 PM,5.57,78.33,,,,,
1848,07/22/25 04:53:02 PM,5.62,78.40,,,,,
1849,07/22/25 05:08:02 PM,5.50,78.40,,,,,
1850,07/22/25 05:23:02 PM,5.15,78.48,,,,,
1851,07/22/25 05:38:02 PM,4.72,78.44,,,,,
1852,07/22/25 05:53:02 PM,4.67,78.33,,,,,
1853,07/22/25 06:08:02 PM,4.46,78.12,,,,,
1854,07/22/25 06:23:02 PM,4.42,78.04,,,,,
1855,07/22/25 06:38:02 PM,4.49,78.30,,,,,
1856,07/22/25 06:53:02 PM,4.68,78.51,,,,,
1857,07/22/25 07:08:02 PM,5.12,78.62,,,,,
1858,07/22/25 07:23:02 PM,5.27,78.73,,,,,
1859,07/22/25 07:38:02 PM,5.41,78.73,,,,,
1860,07/22/25 07:53:02 PM,5.17,78.69,,,,,
1861,07/22/25 08:08:02 PM,4.36,78.48,,,,,
1862,07/22/25 08:23:02 PM,4.41,78.22,,,,,
1863,07/22/25 08:38:02 PM,4.28,78.08,,,,,
1864,07/22/25 08:53:02 PM,4.25,78.08,,,,,
1865,07/22/25 09:08:02 PM,4.41,78.12,,,,,
1866,07/22/25 09:23:02 PM,4.49,78.15,,,,,
1867,07/22/25 09:38:02 PM,4.49,78.19,,,,,
1868,07/22/25 09:53:02 PM,4.50,78.26,,,,,
1869,07/22/25 10:08:02 PM,4.49,78.33,,,,,
1870,07/22/25 10:23:02 PM,4.54,78.30,,,,,
1871,07/22/25 10:38:02 PM,4.46,78.30,,,,,
1872,07/22/25 10:53:02 PM,4.52,78.30,,,,,
1873,07/22/25 11:08:02 PM,4.51,78.33,,,,,
1874,07/22/25 11:23:02 PM,4.41,78.33,,,,,
1875,07/22/25 11:38:02 PM,4.44,78.37,,,,,
1876,07/22/25 11:53:02 PM,4.41,78.33,,,,,
1877,07/23/25 12:08:02 AM,4.16,78.33,,,,,
1878,07/23/25 12:23:02 AM,3.86,78.33,,,,,
1879,07/23/25 12:38:02 AM,3.89,78.33,,,,,
1880,07/23/25 12:53:02 AM,4.12,78.37,,,,,
1881,07/23/25 01:08:02 AM,4.18,78.40,,,,,
1882,07/23/25 01:23:02 AM,4.23,78.44,,,,,
1883,07/23/25 01:38:02 AM,4.28,78.40,,,,,
1884,07/23/25 01:53:02 AM,4.46,78.62,,,,,
1885,07/23/25 02:08:02 AM,4.74,78.76,,,,,
1886,07/23/25 02:23:02 AM,5.11,78.84,,,,,
1887,07/23/25 02:38:02 AM,6.09,78.87,,,,,
1888,07/23/25 02:53:02 AM,5.31,78.84,,,,,
1889,07/23/25 03:08:02 AM,6.59,78.73,,,,,
1890,07/23/25 03:23:02 AM,6.64,78.66,,,,,
1891,07/23/25 03:38:02 AM,6.92,78.62,,,,,
1892,07/23/25 03:53:02 AM,6.71,78.55,,,,,
1893,07/23/25 04:08:02 AM,6.61,78.51,,,,,
1894,07/23/25 04:23:02 AM,6.64,78.44,,,,,
1895,07/23/25 04:38:02 AM,6.46,78.40,,,,,
1896,07/23/25 04:53:02 AM,5.11,78.33,,,,,
1897,07/23/25 05:08:02 AM,6.23,78.26,,,,,
1898,07/23/25 05:23:02 AM,5.80,78.19,,,,,
1899,07/23/25 05:38:02 AM,5.99,78.15,,,,,
1900,07/23/25 05:53:02 AM,6.09,78.08,,,,,
1901,07/23/25 06:08:02 AM,6.07,78.01,,,,,
1902,07/23/25 06:23:02 AM,6.08,77.97,,,,,
1903,07/23/25 06:38:02 AM,5.72,77.94,,,,,
1904,07/23/25 06:53:02 AM,5.93,77.86,,,,,
1905,07/23/25 07:08:02 AM,5.63,77.86,,,,,
1906,07/23/25 07:23:02 AM,5.68,77.83,,,,,
1907,07/23/25 07:38:02 AM,5.37,77.83,,,,,
1908,07/23/25 07:53:02 AM,5.63,77.83,,,,,
1909,07/23/25 08:08:02 AM,6.13,77.79,,,,,
1910,07/23/25 08:23:02 AM,6.71,77.76,,,,,
1911,07/23/25 08:38:02 AM,6.74,77.76,,,,,
1912,07/23/25 08:53:02 AM,6.70,77.76,,,,,
1913,07/23/25 09:08:02 AM,6.96,77.76,,,,,
1914,07/23/25 09:23:02 AM,7.18,77.72,,,,,
1915,07/23/25 09:38:02 AM,6.47,77.58,,,,,
1916,07/23/25 09:53:02 AM,6.94,77.65,,,,,
1917,07/23/25 10:08:02 AM,6.89,77.72,,,,,
1918,07/23/25 10:23:02 AM,6.76,77.83,,,,,
1919,07/23/25 10:38:02 AM,6.15,77.86,,,,,
1920,07/23/25 10:53:02 AM,6.00,77.86,,,,,
1921,07/23/25 11:08:02 AM,5.40,77.86,,,,,
1922,07/23/25 11:23:02 AM,5.45,77.76,,,,,
1923,07/23/25 11:38:02 AM,6.00,77.72,,,,,
1924,07/23/25 11:53:02 AM,6.20,77.76,,,,,
1925,07/23/25 12:08:02 PM,5.91,77.83,,,,,
1926,07/23/25 12:23:02 PM,6.78,77.90,,,,,
1927,07/23/25 12:38:02 PM,6.81,77.97,,,,,
1928,07/23/25 12:53:02 PM,6.66,78.08,,,,,
1929,07/23/25 01:08:02 PM,7.02,78.08,,,,,
1930,07/23/25 01:23:02 PM,7.74,78.15,,,,,
1931,07/23/25 01:38:02 PM,8.92,78.22,,,,,
1932,07/23/25 01:53:02 PM,9.24,78.30,,,,,
1933,07/23/25 02:08:02 PM,9.43,78.40,,,,,
1934,07/23/25 02:23:02 PM,9.78,78.48,,,,,
1935,07/23/25 02:38:02 PM,8.80,78.44,,,,,
1936,07/23/25 02:53:02 PM,8.27,78.22,,,,,
1937,07/23/25 03:08:02 PM,6.47,77.86,,,,,
1938,07/23/25 03:23:02 PM,6.40,77.83,,,,,
1939,07/23/25 03:38:02 PM,6.42,77.90,,,,,
1940,07/23/25 03:53:02 PM,6.84,78.01,,,,,
1941,07/23/25 04:08:02 PM,6.61,78.15,,,,,
1942,07/23/25 04:23:02 PM,6.96,78.26,,,,,
1943,07/23/25 04:38:02 PM,7.79,78.33,,,,,
1944,07/23/25 04:53:02 PM,8.79,78.48,,,,,
1945,07/23/25 05:08:02 PM,7.49,78.44,,,,,
1946,07/23/25 05:23:02 PM,7.71,78.48,,,,,
1947,07/23/25 05:38:02 PM,7.87,78.51,,,,,
1948,07/23/25 05:53:02 PM,6.60,78.44,,,,,
1949,07/23/25 06:08:02 PM,6.71,78.33,,,,,
1950,07/23/25 06:23:02 PM,6.81,78.26,,,,,
1951,07/23/25 06:38:02 PM,6.88,78.26,,,,,
1952,07/23/25 06:53:02 PM,6.65,78.22,,,,,
1953,07/23/25 07:08:02 PM,7.24,78.30,,,,,
1954,07/23/25 07:23:02 PM,7.34,78.48,,,,,
1955,07/23/25 07:38:02 PM,7.46,78.51,,,,,
1956,07/23/25 07:53:02 PM,6.79,78.40,,,,,
1957,07/23/25 08:08:02 PM,7.48,78.48,,,,,
1958,07/23/25 08:23:02 PM,7.84,78.55,,,,,
1959,07/23/25 08:38:02 PM,8.15,78.62,,,,,
1960,07/23/25 08:53:02 PM,5.45,78.55,,,,,
1961,07/23/25 09:08:02 PM,4.37,78.40,,,,,
1962,07/23/25 09:23:02 PM,4.62,78.33,,,,,
1963,07/23/25 09:38:02 PM,6.53,78.48,,,,,
1964,07/23/25 09:53:02 PM,6.14,78.51,,,,,
1965,07/23/25 10:08:02 PM,7.05,78.55,,,,,
1966,07/23/25 10:23:02 PM,7.11,78.58,,,,,
1967,07/23/25 10:38:02 PM,6.66,78.48,,,,,
1968,07/23/25 10:53:02 PM,6.83,78.51,,,,,
1969,07/23/25 11:08:02 PM,7.05,78.51,,,,,
1970,07/23/25 11:23:02 PM,6.75,78.51,,,,,
1971,07/23/25 11:38:02 PM,6.33,78.44,,,,,
1972,07/23/25 11:53:02 PM,6.45,78.44,,,,,
1973,07/24/25 12:08:02 AM,6.51,78.48,,,,,
1974,07/24/25 12:23:02 AM,6.19,78.44,,,,,
1975,07/24/25 12:38:02 AM,5.98,78.44,,,,,
1976,07/24/25 12:53:02 AM,5.59,78.44,,,,,
1977,07/24/25 01:08:02 AM,5.54,78.37,,,,,
1978,07/24/25 01:23:02 AM,5.17,78.37,,,,,
1979,07/24/25 01:38:02 AM,4.97,78.33,,,,,
1980,07/24/25 01:53:02 AM,4.85,78.37,,,,,
1981,07/24/25 02:08:02 AM,5.10,78.44,,,,,
1982,07/24/25 02:23:02 AM,5.16,78.48,,,,,
1983,07/24/25 02:38:02 AM,4.90,78.48,,,,,
1984,07/24/25 02:53:02 AM,4.88,78.48,,,,,
1985,07/24/25 03:08:02 AM,5.37,78.48,,,,,
1986,07/24/25 03:23:02 AM,5.62,78.48,,,,,
1987,07/24/25 03:38:02 AM,5.24,78.48,,,,,
1988,07/24/25 03:53:02 AM,5.18,78.48,,,,,
1989,07/24/25 04:08:02 AM,5.33,78.48,,,,,
1990,07/24/25 04:23:02 AM,4.66,78.51,,,,,
1991,07/24/25 04:38:02 AM,5.61,78.58,,,,,
1992,07/24/25 04:53:02 AM,5.93,78.69,,,,,
1993,07/24/25 05:08:02 AM,6.16,78.66,,,,,
1994,07/24/25 05:23:02 AM,6.47,78.69,,,,,
1995,07/24/25 05:38:02 AM,6.17,78.62,,,,,
1996,07/24/25 05:53:02 AM,6.94,78.62,,,,,
1997,07/24/25 06:08:02 AM,6.68,78.58,,,,,
1998,07/24/25 06:23:02 AM,6.38,78.51,,,,,
1999,07/24/25 06:38:02 AM,5.96,78.48,,,,,
2000,07/24/25 06:53:02 AM,6.27,78.44,,,,,
2001,07/24/25 07:08:02 AM,6.16,78.40,,,,,
2002,07/24/25 07:23:02 AM,6.63,78.44,,,,,
2003,07/24/25 07:38:02 AM,6.92,78.40,,,,,
2004,07/24/25 07:53:02 AM,7.02,78.40,,,,,
2005,07/24/25 08:08:02 AM,6.60,78.40,,,,,
2006,07/24/25 08:23:02 AM,6.81,78.40,,,,,
2007,07/24/25 08:38:02 AM,7.06,78.40,,,,,
2008,07/24/25 08:53:02 AM,7.15,78.44,,,,,
2009,07/24/25 09:08:02 AM,7.11,78.48,,,,,
2010,07/24/25 09:23:02 AM,7.09,78.51,,,,,
2011,07/24/25 09:38:02 AM,7.19,78.58,,,,,
2012,07/24/25 09:53:02 AM,7.25,78.66,,,,,
2013,07/24/25 10:08:02 AM,7.27,78.69,,,,,
2014,07/24/25 10:23:02 AM,7.42,78.73,,,,,
2015,07/24/25 10:38:02 AM,7.39,78.73,,,,,
2016,07/24/25 10:53:02 AM,7.38,78.76,,,,,
2017,07/24/25 11:08:02 AM,7.47,78.84,,,,,
2018,07/24/25 11:23:02 AM,7.43,78.87,,,,,
2019,07/24/25 11:38:02 AM,7.16,78.91,,,,,
2020,07/24/25 11:53:02 AM,7.62,79.02,,,,,
2021,07/24/25 12:08:02 PM,7.42,79.09,,,,,
2022,07/24/25 12:23:02 PM,7.41,79.16,,,,,
